Date,Weighted,Volume
2019-09-22 11:09:00,10059.642124,21069015.06
2019-09-22 15:09:00,10009.306482,30459520.74
2019-09-22 19:09:00,10023.651588,25086192.83
2019-09-22 23:09:00,10049.160021,28846113.84
2019-09-23 03:09:00,10008.482811,33658227.44
2019-09-23 07:09:00,9941.97488,33577429.44
2019-09-23 11:09:00,9959.0813,24676014.1
2019-09-23 15:09:00,9858.522078,97197732.38
2019-09-23 19:09:00,9815.982205,51173758.19
2019-09-23 23:09:00,9721.686026,87468925.68
2019-09-24 03:09:00,9729.319961,50341933.81
2019-09-24 07:09:00,9769.326341,23462893.38
2019-09-24 11:09:00,9736.762849,38938288.31
2019-09-24 15:09:00,9546.137853,171943316.71
2019-09-24 19:09:00,8766.601998,458153841.67
2019-09-24 23:09:00,8558.537721,342025869.98
2019-09-25 03:09:00,8669.79572,104750205.85
2019-09-25 07:09:00,8486.977806,96985617.84
2019-09-25 11:09:00,8365.699102,93062881.15
2019-09-25 15:09:00,8369.12507,128190892.99
2019-09-25 19:09:00,8348.545456,90626382.92
2019-09-25 23:09:00,8498.41918,118282782.81
2019-09-26 03:09:00,8404.529015,45208886.07
2019-09-26 07:09:00,8422.081371,26098008.87
2019-09-26 11:09:00,8450.170288,36005246.08
2019-09-26 15:09:00,8168.718857,244261112.94
2019-09-26 19:09:00,7946.919054,243904376.06
2019-09-26 23:09:00,8112.993713,57137299.69
2019-09-27 03:09:00,8027.498748,54385581.54
2019-09-27 07:09:00,8068.324552,33058910.97
2019-09-27 11:09:00,8059.137945,52765190.91
2019-09-27 15:09:00,8002.700098,99707641.2
2019-09-27 19:09:00,8053.96289,57282683.5
2019-09-27 23:09:00,8179.141975,93123702.75
2019-09-28 03:09:00,8219.450521,27426333.72
2019-09-28 07:09:00,8238.584869,24748461.79
2019-09-28 11:09:00,8228.900006,27300116.37
2019-09-28 15:09:00,8112.115071,54452329.05
2019-09-28 19:09:00,8171.963178,32466801.11
2019-09-28 23:09:00,8224.720288,77792941.11
2019-09-29 03:09:00,8251.364502,24350354.24
2019-09-29 07:09:00,8187.783809,24850333.25
2019-09-29 11:09:00,8145.906731,19735821.37
2019-09-29 15:09:00,8007.965337,69862130.24
2019-09-29 19:09:00,8020.000355,36616434.42
2019-09-29 23:09:00,8072.168686,51297582.62
2019-09-30 03:09:00,8048.021397,24805611.55
2019-09-30 07:09:00,7827.977348,103539169.06
2019-09-30 11:09:00,7995.998704,75329903.99
2019-09-30 15:09:00,8199.684213,101757507.11
2019-09-30 19:09:00,8295.996025,54091719.2
2019-09-30 23:09:00,8238.944044,30073546.38
2019-10-01 03:10:00,8391.869289,96666781.53
2019-10-01 07:10:00,8447.144935,34114470.59
2019-10-01 11:10:00,8383.05966,34462171.45
2019-10-01 15:10:00,8381.421811,53666495.3
2019-10-01 19:10:00,8387.821242,94352839.71
2019-10-01 23:10:00,8357.190147,42183585.84
2019-10-02 03:10:00,8308.573727,28464924.33
2019-10-02 07:10:00,8247.468015,32725870.61
2019-10-02 11:10:00,8298.829829,21129069.71
2019-10-02 15:10:00,8265.519896,42568006.05
2019-10-02 19:10:00,8269.017017,39593045.76
2019-10-02 23:10:00,8323.630118,40844302.7
2019-10-03 03:10:00,8392.56784,24884047.57
2019-10-03 07:10:00,8364.878006,26713405.21
2019-10-03 11:10:00,8282.193612,31981110.88
2019-10-03 15:10:00,8175.678441,77372004.55
2019-10-03 19:10:00,8168.805356,45751354.91
2019-10-03 23:10:00,8218.946871,43983940.75
2019-10-04 03:10:00,8139.325711,48634831.53
2019-10-04 07:10:00,8112.461553,35567546.31
2019-10-04 11:10:00,8166.535057,26939847.51
2019-10-04 15:10:00,8181.436747,31844769.88
2019-10-04 19:10:00,8199.918509,40419448.31
2019-10-04 23:10:00,8208.076493,31093835.37
2019-10-05 03:10:00,8201.179456,21815055.34
2019-10-05 07:10:00,8218.78566,13625020.68
2019-10-05 11:10:00,8150.264177,19864394.37
2019-10-05 15:10:00,8091.354461,33216304.68
2019-10-05 19:10:00,8133.007242,21349957.31
2019-10-05 23:10:00,8186.452425,31815010.06
2019-10-06 03:10:00,8129.637547,25362599.33
2019-10-06 07:10:00,8042.790631,36990402.67
2019-10-06 11:10:00,7981.538537,32267524.55
2019-10-06 15:10:00,7993.11617,48579282.56
2019-10-06 19:10:00,7919.49723,58440187.52
2019-10-06 23:10:00,7902.389306,37996663.38
2019-10-07 03:10:00,7855.87113,42515581.76
2019-10-07 07:10:00,7901.877541,23463914.19
2019-10-07 11:10:00,8003.812043,60232767.57
2019-10-07 15:10:00,8166.437753,91898230.67
2019-10-07 19:10:00,8258.83656,67160611.14
2019-10-07 23:10:00,8247.490415,35968295.4
2019-10-08 03:10:00,8296.051511,34304338.92
2019-10-08 07:10:00,8270.902255,22359309.03
2019-10-08 11:10:00,8210.146419,30540759.46
2019-10-08 15:10:00,8222.897526,31263785.31
2019-10-08 19:10:00,8204.299974,24426005.97
2019-10-08 23:10:00,8177.041807,30440019.37
2019-10-09 03:10:00,8188.983149,23180308.93
2019-10-09 07:10:00,8204.84132,17158374.41
2019-10-09 11:10:00,8218.95087,37268503.96
2019-10-09 15:10:00,8446.535515,185822007.55
2019-10-09 19:10:00,8617.759586,91884965.68
2019-10-09 23:10:00,8613.448258,42887564.76
2019-10-10 03:10:00,8593.156745,35792044.61
2019-10-10 07:10:00,8629.832875,37088777.94
2019-10-10 11:10:00,8564.783262,53048383.27
2019-10-10 15:10:00,8520.844489,52373455.86
2019-10-10 19:10:00,8566.652526,40632832.26
2019-10-10 23:10:00,8605.875128,31331925.93
2019-10-11 03:10:00,8600.15167,26832387.21
2019-10-11 07:10:00,8570.044861,138690407.2
2019-10-11 11:10:00,8375.347979,56276056.91
2019-10-11 15:10:00,8348.263256,39950530.33
2019-10-11 19:10:00,8354.886239,33865862.98
2019-10-11 23:10:00,8336.2024,31266927.79
2019-10-12 03:10:00,8356.211185,14940571.35
2019-10-12 07:10:00,8414.736433,14152324.47
2019-10-12 11:10:00,8391.390427,12345497.51
2019-10-12 15:10:00,8402.700242,21315801.92
2019-10-12 19:10:00,8368.616266,18158307.26
2019-10-12 23:10:00,8415.682631,11697462.23
2019-10-13 03:10:00,8401.572587,12510781.74
2019-10-13 07:10:00,8397.140035,12909175.29
2019-10-13 11:10:00,8441.74965,13210071.94
2019-10-13 15:10:00,8440.826041,34506350.08
2019-10-13 19:10:00,8466.985361,23482760.55
2019-10-13 23:10:00,8271.447601,72277811.57
2019-10-14 03:10:00,8348.997669,16726966.36
2019-10-14 07:10:00,8363.369439,16941844.74
2019-10-14 11:10:00,8337.956754,13615883.38
2019-10-14 15:10:00,8291.147632,29524362.16
2019-10-14 19:10:00,8351.935872,46771592.56
2019-10-14 23:10:00,8357.130385,22434883.66
2019-10-15 03:10:00,8401.407632,23090092.68
2019-10-15 07:10:00,8340.199876,17010338.06
2019-10-15 11:10:00,8337.826361,20813048.92
2019-10-15 15:10:00,8315.153191,42305503.8
2019-10-15 19:10:00,8180.752614,76735050.48
2019-10-15 23:10:00,8172.425484,25720584.38
2019-10-16 03:10:00,8196.152443,18209309.92
2019-10-16 07:10:00,8212.954476,19513158.54
2019-10-16 11:10:00,8119.229421,65299389.77
2019-10-16 15:10:00,7993.263429,91489854.08
2019-10-16 19:10:00,7982.775226,49533758.9
2019-10-16 23:10:00,8034.19869,30624838.91
2019-10-17 03:10:00,8057.397833,16608230.71
2019-10-17 07:10:00,8016.811015,23250996.65
2019-10-17 11:10:00,8100.670018,44452993.77
2019-10-17 15:10:00,8085.884348,36157568.18
2019-10-17 19:10:00,8122.598389,31799404.11
2019-10-17 23:10:00,8118.108354,22903700.28
2019-10-18 03:10:00,8145.634032,17462773.15
2019-10-18 07:10:00,7967.599163,61028064.82
2019-10-18 11:10:00,7910.092206,44861771.54
2019-10-18 15:10:00,7964.273382,42109184.08
2019-10-18 19:10:00,7968.938431,36363461.4
2019-10-18 23:10:00,7992.669529,19240673.43
2019-10-19 03:10:00,7988.697478,15222063.61
2019-10-19 07:10:00,7993.535442,17861634.88
2019-10-19 11:10:00,7992.790789,21025835.45
2019-10-19 15:10:00,8028.747024,48147593.03
2019-10-19 19:10:00,8015.199173,18643914.34
2019-10-19 23:10:00,8016.721998,22301318.09
2019-10-20 03:10:00,7975.709585,23336288.19
2019-10-20 07:10:00,8068.359216,10068828.2
2019-10-20 11:10:00,8006.674552,19089433.4
2019-10-20 15:10:00,8039.658699,29259292.68
2019-10-20 19:10:00,8150.007758,75326528.2
2019-10-20 23:10:00,8261.980762,48313915.38
2019-10-21 03:10:00,8274.599444,24826942.68
2019-10-21 07:10:00,8288.797793,19886317.89
2019-10-21 11:10:00,8279.791455,29695223.66
2019-10-21 15:10:00,8258.262932,59276572.59
2019-10-21 19:10:00,8213.791991,30781103.35
2019-10-21 23:10:00,8233.95772,24045379.71
2019-10-22 03:10:00,8242.586955,16198991.29
2019-10-22 07:10:00,8263.205517,16326441.46
2019-10-22 11:10:00,8285.863446,33023640.2
2019-10-22 15:10:00,8241.209099,46340566
2019-10-22 19:10:00,8211.45956,29479878.85
2019-10-22 23:10:00,8097.34888,59224333.6
2019-10-23 03:10:00,8030.931391,33527612.68
2019-10-23 07:10:00,7992.364935,23012895.9
2019-10-23 11:10:00,8020.128651,25831952.17
2019-10-23 15:10:00,7571.555476,225034578.87
2019-10-23 19:10:00,7464.400685,92732265.1
2019-10-23 23:10:00,7468.90787,57533146.7
2019-10-24 03:10:00,7464.460683,39217679.27
2019-10-24 07:10:00,7436.988726,37540282.95
2019-10-24 11:10:00,7491.139338,36377272.27
2019-10-24 15:10:00,7489.917558,43151437.33
2019-10-24 19:10:00,7491.61334,30386732.87
2019-10-24 23:10:00,7486.556527,26989710.07
2019-10-25 03:10:00,7490.392083,17285577.81
2019-10-25 07:10:00,7482.686912,25809657.83
2019-10-25 11:10:00,7579.620906,63791984.45
2019-10-25 15:10:00,7990.321001,170753079.89
2019-10-25 19:10:00,8540.537484,284496235.48
2019-10-25 23:10:00,8645.613755,94438286.9
2019-10-26 03:10:00,9579.659322,739075506.56
2019-10-26 07:10:00,9574.092503,151733568.92
2019-10-26 11:10:00,9268.548309,195957131.31
2019-10-26 15:10:00,9234.778127,149561110.37
2019-10-26 19:10:00,9081.702274,153874732.68
2019-10-26 23:10:00,9183.737164,67673030.58
2019-10-27 03:10:00,9265.443383,60468877.84
2019-10-27 06:10:00,9193.114872,26396006.87
2019-10-27 10:10:00,9424.081417,133187903.92
2019-10-27 14:10:00,9473.723508,124061914.61
2019-10-27 18:10:00,9664.765859,141674449.66
2019-10-27 22:10:00,9630.36403,128937188.15
2019-10-28 02:10:00,9771.902196,147822202.94
2019-10-28 06:10:00,9508.333656,91376702.85
2019-10-28 10:10:00,9403.452233,60226948.76
2019-10-28 14:10:00,9365.087361,79377356.66
2019-10-28 18:10:00,9422.600741,62197268.33
2019-10-28 22:10:00,9355.626342,81286640.14
2019-10-29 02:10:00,9298.322689,31353758.14
2019-10-29 06:10:00,9459.604285,76952840.3
2019-10-29 10:10:00,9451.383709,42387376.63
2019-10-29 14:10:00,9372.075465,56110615.81
2019-10-29 18:10:00,9264.490113,88277527.85
2019-10-29 22:10:00,9432.491247,82790862.17
2019-10-30 02:10:00,9360.08183,49727587.54
2019-10-30 06:10:00,9252.829759,46485754.07
2019-10-30 10:10:00,9141.479789,71447246.42
2019-10-30 14:10:00,9098.957814,65706031.09
2019-10-30 18:10:00,9132.255978,52547092.22
2019-10-30 22:10:00,9208.09951,29910945.88
2019-10-31 02:10:00,9144.003556,29804513.83
2019-10-31 06:10:00,9154.358892,33171734.88
2019-10-31 10:10:00,9063.251299,65858206.2
2019-10-31 14:10:00,9309.220748,96209027.68
2019-10-31 18:10:00,9262.160275,31915181.39
2019-10-31 22:10:00,9144.59644,67310082.34
2019-11-01 02:11:00,9138.229654,25429408.57
2019-11-01 06:11:00,9133.409872,21511006.93
2019-11-01 10:11:00,9204.166857,54320875.83
2019-11-01 14:11:00,9174.890268,74886647.1
2019-11-01 18:11:00,9174.325617,40318684.02
2019-11-01 22:11:00,9258.611314,34894132.08
2019-11-02 02:11:00,9319.609724,21208822.24
2019-11-02 06:11:00,9289.722444,18741364.75
2019-11-02 10:11:00,9306.047041,17050818.57
2019-11-02 14:11:00,9339.71185,53166589.9
2019-11-02 18:11:00,9342.447257,32514519.19
2019-11-02 22:11:00,9342.935588,17165214.98
2019-11-03 02:11:00,9373.233897,16635990.45
2019-11-03 06:11:00,9332.743496,15872663.5
2019-11-03 10:11:00,9212.16283,34032861.63
2019-11-03 14:11:00,9221.269484,21114678.44
2019-11-03 18:11:00,9183.513084,20842442.12
2019-11-03 22:11:00,9176.266434,36164124.83
2019-11-04 02:11:00,9246.109452,17075992.32
2019-11-04 06:11:00,9204.429052,17091980.44
2019-11-04 10:11:00,9256.994906,28987168.71
2019-11-04 14:11:00,9304.619353,46855178.63
2019-11-04 18:11:00,9322.232415,35382906.02
2019-11-04 22:11:00,9480.204839,130530475.57
2019-11-05 02:11:00,9453.985208,32916034.84
2019-11-05 06:11:00,9306.32284,54623741.1
2019-11-05 10:11:00,9301.862105,26461100.15
2019-11-05 14:11:00,9334.237179,41683529.6
2019-11-05 18:11:00,9366.306271,36302679.15
2019-11-05 22:11:00,9360.353664,41504182.56
2019-11-06 02:11:00,9330.290113,36576230.09
2019-11-06 06:11:00,9387.194893,45248532.31
2019-11-06 10:11:00,9388.573029,26458688.74
2019-11-06 14:11:00,9352.181594,33265242.32
2019-11-06 18:11:00,9321.710255,37541044.06
2019-11-06 22:11:00,9354.219699,29895711.99
2019-11-07 02:11:00,9348.34181,23531552.52
2019-11-07 06:11:00,9292.713077,29763816.57
2019-11-07 10:11:00,9210.248157,44061642.98
2019-11-07 14:11:00,9207.717632,34298103.64
2019-11-07 18:11:00,9216.639121,19013834.34
2019-11-07 22:11:00,9186.918726,46210660.54
2019-11-08 02:11:00,9233.712524,15856962.18
2019-11-08 06:11:00,9194.05157,29277537.82
2019-11-08 10:11:00,9022.4355,89080400.4
2019-11-08 14:11:00,8810.059968,146121099.71
2019-11-08 18:11:00,8785.559306,53754181.05
2019-11-08 22:11:00,8829.057376,37045223.81
2019-11-09 02:11:00,8809.819128,22510145.05
2019-11-09 06:11:00,8861.884758,17595094.95
2019-11-09 10:11:00,8871.197636,10275863.07
2019-11-09 14:11:00,8840.054985,23110820.95
2019-11-09 18:11:00,8782.723445,22683842.46
2019-11-09 22:11:00,8824.790396,19849512.79
2019-11-10 02:11:00,8819.823973,14759446.23
2019-11-10 06:11:00,8859.829819,23603561.22
2019-11-10 10:11:00,8890.681209,11163850.58
2019-11-10 14:11:00,8853.757149,14653410.77
2019-11-10 18:11:00,9034.682224,73827086.49
2019-11-10 22:11:00,9078.633146,24641861.59
2019-11-11 02:11:00,9065.558032,17436875.63
2019-11-11 06:11:00,8850.707552,64425185.34
2019-11-11 10:11:00,8691.279026,77153526.87
2019-11-11 14:11:00,8724.885698,25718520.07
2019-11-11 18:11:00,8745.875559,24436063.77
2019-11-11 22:11:00,8743.059232,16865448.69
2019-11-12 02:11:00,8766.613939,16697068.24
2019-11-12 06:11:00,8778.198369,15726230.16
2019-11-12 10:11:00,8758.647983,20074996.35
2019-11-12 14:11:00,8703.174078,82991727.37
2019-11-12 18:11:00,8737.921289,33413811.01
2019-11-12 22:11:00,8790.02734,25997296.96
2019-11-13 02:11:00,8793.46665,20318359.91
2019-11-13 06:11:00,8756.553029,22049525.92
2019-11-13 10:11:00,8783.040143,31959375.15
2019-11-13 14:11:00,8750.611043,26906028.81
2019-11-13 18:11:00,8774.188104,19789830.3
2019-11-13 22:11:00,8802.613791,17877404.4
2019-11-14 02:11:00,8785.290728,16206050.1
2019-11-14 06:11:00,8689.388993,32764905.29
2019-11-14 10:11:00,8619.324873,41745717.58
2019-11-14 14:11:00,8644.326357,35534923.9
2019-11-14 18:11:00,8653.046341,18717231.48
2019-11-14 22:11:00,8672.294328,19661825.7
2019-11-15 02:11:00,8564.020314,57815701.14
2019-11-15 06:11:00,8578.915137,22212784.44
2019-11-15 10:11:00,8659.508816,54930295.25
2019-11-15 14:11:00,8506.775805,71918324.28
2019-11-15 18:11:00,8471.493137,30198585.73
2019-11-15 22:11:00,8485.518728,30366277.32
2019-11-16 02:11:00,8477.362977,15477884.55
2019-11-16 06:11:00,8519.941951,9308206.98
2019-11-16 10:11:00,8530.013631,17001852.57
2019-11-16 14:11:00,8511.5456,14005663.17
2019-11-16 18:11:00,8506.088874,11244879.37
2019-11-16 22:11:00,8507.810333,12558974.38
2019-11-17 02:11:00,8548.730061,12630919.64
2019-11-17 06:11:00,8520.361056,12498432.43
2019-11-17 10:11:00,8520.500387,34142667.51
2019-11-17 14:11:00,8563.479279,13673221.73
2019-11-17 18:11:00,8575.01914,13413816.69
2019-11-17 22:11:00,8582.818828,35912659.68
2019-11-18 02:11:00,8494.463543,24444942.46
2019-11-18 06:11:00,8489.888228,19323495
2019-11-18 10:11:00,8493.331752,22203862.4
2019-11-18 14:11:00,8433.769449,37330815.4
2019-11-18 18:11:00,8244.643608,113359727.29
2019-11-18 22:11:00,8209.797053,33696126.83
2019-11-19 02:11:00,8204.972402,21453623.39
2019-11-19 06:11:00,8158.512108,32410668.37
2019-11-19 10:11:00,8098.674542,43570707.06
2019-11-19 14:11:00,8081.03642,42508918.31
2019-11-19 18:11:00,8108.29548,35322735.18
2019-11-19 22:11:00,8129.576139,22913942.01
2019-11-20 02:11:00,8145.626415,17289010.61
2019-11-20 06:11:00,8139.388082,17704471.38
2019-11-20 10:11:00,8097.610709,23903175.1
2019-11-20 14:11:00,8121.317501,26160306.72
2019-11-20 18:11:00,8140.057536,40701427.29
2019-11-20 22:11:00,8096.197948,21327652.33
2019-11-21 02:11:00,8115.822115,16914184.87
2019-11-21 06:11:00,8116.42064,15302212.49
2019-11-21 10:11:00,7943.011312,76286984.11
2019-11-21 14:11:00,7662.513782,135214020.82
2019-11-21 18:11:00,7603.600369,75081903.92
2019-11-21 22:11:00,7625.015986,35578477.09
2019-11-22 02:11:00,7657.390696,33823766.74
2019-11-22 06:11:00,7530.289952,57681870.43
2019-11-22 10:11:00,7260.144631,207069779.48
2019-11-22 14:11:00,7027.28246,194926204.24
2019-11-22 18:11:00,7222.154831,114819478.6
2019-11-22 22:11:00,7327.44229,72028757.71
2019-11-23 02:11:00,7264.302458,40901945.56
2019-11-23 06:11:00,7259.768669,20949804.84
2019-11-23 10:11:00,7203.034391,34560447.13
2019-11-23 14:11:00,7254.572383,40156597.24
2019-11-23 18:11:00,7326.561667,30638874.97
2019-11-23 22:11:00,7322.777244,17891741.64
2019-11-24 02:11:00,7285.249177,23585119.98
2019-11-24 06:11:00,7237.912333,19020437.44
2019-11-24 10:11:00,7220.874957,37267802.16
2019-11-24 14:11:00,7102.841878,55934311.56
2019-11-24 18:11:00,7047.667883,61167132.42
2019-11-24 22:11:00,7005.335182,52735462.72
2019-11-25 02:11:00,6805.315741,132920542.36
2019-11-25 06:11:00,6649.759084,112219006.89
2019-11-25 10:11:00,6828.71736,82943035.08
2019-11-25 14:11:00,7174.728011,145021342.34
2019-11-25 18:11:00,7269.918563,77949448.12
2019-11-25 22:11:00,7195.889543,45003381.04
2019-11-26 02:11:00,7182.95971,40352718.38
2019-11-26 06:11:00,7249.229588,47185380.37
2019-11-26 10:11:00,7161.664431,57733542.96
2019-11-26 14:11:00,7107.529209,48939745.27
2019-11-26 18:11:00,7105.331098,36867644.63
2019-11-26 22:11:00,7145.457266,28595977.07
2019-11-27 02:11:00,7157.556328,25306971.91
2019-11-27 06:11:00,7104.863039,20844957.67
2019-11-27 10:11:00,7003.824107,105304596.59
2019-11-27 14:11:00,7281.144531,104358460.22
2019-11-27 18:11:00,7510.091507,171810916.83
2019-11-27 22:11:00,7575.815118,58269685.01
2019-11-28 02:11:00,7558.691476,22580986.09
2019-11-28 06:11:00,7507.550635,30844997.01
2019-11-28 10:11:00,7509.867999,30905209.58
2019-11-28 14:11:00,7541.086691,48480439.76
2019-11-28 18:11:00,7607.879064,47169458.83
2019-11-28 22:11:00,7503.434177,45369664.82
2019-11-29 02:11:00,7499.82675,26135396.26
2019-11-29 06:11:00,7506.00778,24698218.36
2019-11-29 10:11:00,7568.88157,36165554.23
2019-11-29 14:11:00,7688.534616,125225777.4
2019-11-29 18:11:00,7777.575563,45029984.79
2019-11-29 22:11:00,7756.843026,28025706.56
2019-11-30 02:11:00,7787.949528,18968485.63
2019-11-30 06:11:00,7783.8282,14197079.93
2019-11-30 10:11:00,7733.490401,48353958.07
2019-11-30 14:11:00,7617.67536,41583670.96
2019-11-30 18:11:00,7529.061951,43377335.2
2019-11-30 22:11:00,7562.913792,18469467.4
2019-12-01 02:12:00,7385.813912,76344794.95
2019-12-01 06:12:00,7332.79447,30714362.9
2019-12-01 10:12:00,7344.219568,30808119.78
2019-12-01 14:12:00,7411.395365,36433752.59
2019-12-01 18:12:00,7339.743789,22585199.01
2019-12-01 22:12:00,7407.324101,29359299.44
2019-12-02 02:12:00,7409.917194,17242062.22
2019-12-02 06:12:00,7274.20449,46681261.67
2019-12-02 10:12:00,7305.640314,31452681.02
2019-12-02 14:12:00,7319.967113,29903822.45
2019-12-02 18:12:00,7296.982779,30910164.99
2019-12-02 22:12:00,7335.225017,27819280.99
2019-12-03 02:12:00,7380.752661,27125446.95
2019-12-03 06:12:00,7324.698673,17830513.98
2019-12-03 10:12:00,7306.770876,18461141.16
2019-12-03 14:12:00,7337.21114,26522991.06
2019-12-03 18:12:00,7353.877622,25367127.32
2019-12-03 22:12:00,7333.462314,20690117.23
2019-12-04 02:12:00,7198.781134,49473407.38
2019-12-04 06:12:00,7171.420414,21718216.44
2019-12-04 10:12:00,7191.99706,33125691.18
2019-12-04 14:12:00,7520.301745,134949408.32
2019-12-04 18:12:00,7492.617004,26777489.28
2019-12-04 22:12:00,7256.164715,94481359.77
2019-12-05 02:12:00,7232.329152,17076035.39
2019-12-05 06:12:00,7285.584356,59090460.48
2019-12-05 10:12:00,7374.715663,28297300.23
2019-12-05 14:12:00,7411.735314,47795983.4
2019-12-05 18:12:00,7356.319105,36442101.4
2019-12-05 22:12:00,7408.055776,32173778.88
2019-12-06 02:12:00,7400.372562,24308521.78
2019-12-06 06:12:00,7403.103832,17520925.84
2019-12-06 10:12:00,7386.42312,26287541.24
2019-12-06 14:12:00,7398.968881,27775729.18
2019-12-06 18:12:00,7485.420234,79618148.34
2019-12-06 22:12:00,7515.929057,34340430.18
2019-12-07 02:12:00,7563.765191,22364389.64
2019-12-07 06:12:00,7587.758684,26937757.37
2019-12-07 10:12:00,7541.004447,17942688.93
2019-12-07 14:12:00,7562.944365,13924212.5
2019-12-07 18:12:00,7548.349354,12212474.42
2019-12-07 22:12:00,7543.705376,13190696.91
2019-12-08 02:12:00,7468.123926,33116798.1
2019-12-08 06:12:00,7475.860994,11299390.1
2019-12-08 10:12:00,7522.956068,17875897.75
2019-12-08 14:12:00,7570.162326,15169166.97
2019-12-08 18:12:00,7563.846265,28760693.4
2019-12-08 22:12:00,7567.036346,13778362.46
2019-12-09 02:12:00,7524.312285,23091813.43
2019-12-09 06:12:00,7525.075925,19113843.35
2019-12-09 10:12:00,7497.921176,20695837.01
2019-12-09 14:12:00,7538.380185,93731917.69
2019-12-09 18:12:00,7428.539062,55901242.15
2019-12-09 22:12:00,7339.715177,49626676.8
2019-12-10 02:12:00,7364.037748,23722069.36
2019-12-10 06:12:00,7377.174797,16454124.44
2019-12-10 10:12:00,7343.258107,22775996.21
2019-12-10 14:12:00,7303.563365,44995647.11
2019-12-10 18:12:00,7226.682051,40006550.5
2019-12-10 22:12:00,7250.281827,22464998.24
2019-12-11 02:12:00,7269.558225,22139512.27
2019-12-11 06:12:00,7244.000708,16172666.22
2019-12-11 10:12:00,7273.150528,15805210.68
2019-12-11 14:12:00,7227.494536,40744639.07
2019-12-11 18:12:00,7208.350004,28099085.4
2019-12-11 22:12:00,7218.429599,20306741.78
2019-12-12 02:12:00,7195.579439,67270680.66
2019-12-12 06:12:00,7185.125899,14627191.9
2019-12-12 10:12:00,7179.536167,28004211.59
2019-12-12 14:12:00,7192.917001,28356061.26
2019-12-12 18:12:00,7214.398478,30203656.38
2019-12-12 22:12:00,7234.475314,33205156.52
2019-12-13 02:12:00,7225.100524,17650270.32
2019-12-13 06:12:00,7241.239297,17130744.63
2019-12-13 10:12:00,7231.913547,19028972.52
2019-12-13 14:12:00,7245.215703,25515765.95
2019-12-13 18:12:00,7274.889603,39063319.96
2019-12-13 22:12:00,7263.265462,17388911.21
2019-12-14 02:12:00,7280.268606,9654946.62
2019-12-14 06:12:00,7291.166316,8870432.94
2019-12-14 10:12:00,7211.359368,22160146.77
2019-12-14 14:12:00,7121.372698,34819453.31
2019-12-14 18:12:00,7078.359422,24648900.23
2019-12-14 22:12:00,7113.388894,11642981.54
2019-12-15 02:12:00,7074.493719,16676491.81
2019-12-15 06:12:00,7116.840019,32816034
2019-12-15 10:12:00,7149.135161,14116253.34
2019-12-15 14:12:00,7116.893867,18983602.7
2019-12-15 18:12:00,7126.370809,11719031.74
2019-12-15 22:12:00,7149.173135,19431452.58
2019-12-16 02:12:00,7120.776228,51400824.75
2019-12-16 06:12:00,7094.471066,21835859.66
2019-12-16 10:12:00,7095.590195,23059319.97
2019-12-16 14:12:00,7125.56589,29195082.33
2019-12-16 18:12:00,6970.075683,109352262.78
2019-12-16 22:12:00,6899.479536,43379994.62
2019-12-17 02:12:00,6913.99829,27176991.36
2019-12-17 06:12:00,6934.90681,15432525.52
2019-12-17 10:12:00,6912.510479,26828559.17
2019-12-17 14:12:00,6786.240918,87852096.15
2019-12-17 18:12:00,6687.631752,79846912.43
2019-12-17 22:12:00,6630.149362,73602547.8
2019-12-18 02:12:00,6681.410857,31949237.25
2019-12-18 06:12:00,6667.014807,29897827.88
2019-12-18 10:12:00,6657.28514,27393330.32
2019-12-18 14:12:00,6645.293168,159382904.29
2019-12-18 18:12:00,6887.485308,79454925.89
2019-12-18 22:12:00,7205.118958,163351358.81
2019-12-19 02:12:00,7228.929,66276049.99
2019-12-19 06:12:00,7155.690183,36896956.85
2019-12-19 10:12:00,7120.65003,44285743.56
2019-12-19 14:12:00,7159.740619,52195439.88
2019-12-19 18:12:00,7154.955653,28618820.92
2019-12-19 22:12:00,7172.643376,21268895.95
2019-12-20 02:12:00,7142.309476,24225071.01
2019-12-20 06:12:00,7141.969034,22459778.54
2019-12-20 10:12:00,7167.165929,42471550.22
2019-12-20 14:12:00,7186.196761,35678029.68
2019-12-20 18:12:00,7190.915578,27296212.17
2019-12-20 22:12:00,7214.848149,16833322.96
2019-12-21 02:12:00,7208.951178,10866052.11
2019-12-21 06:12:00,7193.821358,16880949.26
2019-12-21 10:12:00,7159.088555,16568779.78
2019-12-21 14:12:00,7159.744285,14756805.75
2019-12-21 18:12:00,7182.491689,12859245.82
2019-12-21 22:12:00,7174.430816,14933003.79
2019-12-22 02:12:00,7207.741412,6902853.95
2019-12-22 06:12:00,7177.001706,11778966.97
2019-12-22 10:12:00,7195.747452,14040558.3
2019-12-22 14:12:00,7205.211253,12154398.81
2019-12-22 18:12:00,7343.942224,102700845.96
2019-12-22 22:12:00,7462.076235,53009022.54
2019-12-23 02:12:00,7589.635848,75637020.62
2019-12-23 06:12:00,7539.694046,34798251.52
2019-12-23 10:12:00,7552.352474,29551071.33
2019-12-23 14:12:00,7566.484005,49515449.65
2019-12-23 18:12:00,7512.579486,92774947.59
2019-12-23 22:12:00,7333.56529,54148259.35
2019-12-24 02:12:00,7331.631617,21866371.35
2019-12-24 06:12:00,7330.443979,21172961.17
2019-12-24 10:12:00,7338.283247,52319537.92
