Date,Weighted
2015-01-16 01:01:00,211.98
2015-01-16 02:01:00,212.34
2015-01-16 03:01:00,214.05
2015-01-16 04:01:00,211.12
2015-01-16 05:01:00,216.75
2015-01-16 06:01:00,219.12
2015-01-16 07:01:00,219.29
2015-01-16 08:01:00,215.67
2015-01-16 09:01:00,216.32
2015-01-16 10:01:00,216.5
2015-01-16 11:01:00,215.32
2015-01-16 12:01:00,219.12
2015-01-16 13:01:00,220.88
2015-01-16 14:01:00,209.8
2015-01-16 15:01:00,207.74
2015-01-16 16:01:00,209.42
2015-01-16 17:01:00,207.85
2015-01-16 18:01:00,207.61
2015-01-16 19:01:00,206.09
2015-01-16 20:01:00,204.07
2015-01-16 21:01:00,209.01
2015-01-16 22:01:00,211.81
2015-01-16 23:01:00,210.53
2015-01-17 00:01:00,211.07
2015-01-17 01:01:00,208.94
2015-01-17 02:01:00,209.51
2015-01-17 03:01:00,209.18
2015-01-17 04:01:00,211.37
2015-01-17 05:01:00,210.99
2015-01-17 06:01:00,208.11
2015-01-17 07:01:00,203.75
2015-01-17 08:01:00,200.11
2015-01-17 09:01:00,201.83
2015-01-17 10:01:00,199.51
2015-01-17 11:01:00,196.03
2015-01-17 12:01:00,197.1
2015-01-17 13:01:00,199.47
2015-01-17 14:01:00,197.91
2015-01-17 15:01:00,199.85
2015-01-17 16:01:00,199.3
2015-01-17 17:01:00,197.87
2015-01-17 18:01:00,199.7
2015-01-17 19:01:00,197.8
2015-01-17 20:01:00,200.14
2015-01-17 21:01:00,200.7
2015-01-17 22:01:00,200.77
2015-01-17 23:01:00,201.47
2015-01-18 00:01:00,202.71
2015-01-18 01:01:00,203.23
2015-01-18 02:01:00,201.92
2015-01-18 03:01:00,197.73
2015-01-18 04:01:00,197.92
2015-01-18 05:01:00,195.67
2015-01-18 06:01:00,195.95
2015-01-18 07:01:00,197.73
2015-01-18 08:01:00,197.1
2015-01-18 09:01:00,196.18
2015-01-18 10:01:00,196.74
2015-01-18 11:01:00,207.67
2015-01-18 12:01:00,210.06
2015-01-18 13:01:00,212
2015-01-18 14:01:00,211.18
2015-01-18 15:01:00,217.74
2015-01-18 16:01:00,215.64
2015-01-18 17:01:00,214.22
2015-01-18 18:01:00,211.74
2015-01-18 19:01:00,210.45
2015-01-18 20:01:00,209.88
2015-01-18 21:01:00,213.27
2015-01-18 22:01:00,213.28
2015-01-18 23:01:00,211.34
2015-01-19 00:01:00,211.18
2015-01-19 01:01:00,212.8
2015-01-19 02:01:00,214
2015-01-19 03:01:00,217.11
2015-01-19 04:01:00,216.02
2015-01-19 05:01:00,215.81
2015-01-19 06:01:00,215.73
2015-01-19 07:01:00,215.79
2015-01-19 08:01:00,215.16
2015-01-19 09:01:00,208.99
2015-01-19 10:01:00,208.24
2015-01-19 11:01:00,209.33
2015-01-19 12:01:00,209.32
2015-01-19 13:01:00,209.8
2015-01-19 14:01:00,211.22
2015-01-19 15:01:00,212.6
2015-01-19 16:01:00,211.3
2015-01-19 17:01:00,211.72
2015-01-19 18:01:00,211.03
2015-01-19 19:01:00,215.2
2015-01-19 20:01:00,213.88
2015-01-19 21:01:00,215.92
2015-01-19 22:01:00,214.71
2015-01-19 23:01:00,215.65
2015-01-20 00:01:00,217.2
2015-01-20 01:01:00,218.1
2015-01-20 02:01:00,213.46
2015-01-20 03:01:00,212.41
2015-01-20 04:01:00,214.48
2015-01-20 05:01:00,215.26
2015-01-20 06:01:00,213.24
2015-01-20 07:01:00,210.47
2015-01-20 08:01:00,208.58
2015-01-20 09:01:00,208.21
2015-01-20 10:01:00,208.62
2015-01-20 11:01:00,209.81
2015-01-20 12:01:00,210.09
2015-01-20 13:01:00,208.43
2015-01-20 14:01:00,209.2
2015-01-20 15:01:00,208.86
2015-01-20 16:01:00,206.26
2015-01-20 17:01:00,211.51
2015-01-20 18:01:00,214.05
2015-01-20 19:01:00,211.8
2015-01-20 20:01:00,212.46
2015-01-20 21:01:00,216.51
2015-01-20 22:01:00,212.82
2015-01-20 23:01:00,217.4
2015-01-21 00:01:00,210.46
2015-01-21 01:01:00,214.79
2015-01-21 02:01:00,213.26
2015-01-21 03:01:00,215.53
2015-01-21 04:01:00,215.14
2015-01-21 05:01:00,220.66
2015-01-21 06:01:00,223.42
2015-01-21 07:01:00,216.51
2015-01-21 08:01:00,216.6
2015-01-21 09:01:00,214.95
2015-01-21 10:01:00,215.06
